Date,Time,Source IP Address,Destination IP address,Source Port,Destination Port
Jan 29,08:04:23,192.168.17.24,192.168.10.60,138,138
Jan 29,08:04:25,201.68.29.229,216.58.112.55,62043,25
Jan 29,08:04:25,201.68.29.229,216.58.112.55,62044,25
Jan 29,08:04:34,24.64.158.1,216.58.112.55,5158,1026
Jan 29,08:04:34,24.64.158.1,216.58.112.55,5158,1027
Jan 29,08:04:34,24.64.158.1,216.58.112.55,5158,1028
Jan 29,08:07:25,192.168.17.24,192.168.9.51,138,138
Jan 29,08:07:25,192.168.17.24,192.168.10.60,138,138
Jan 29,08:07:25,192.168.17.24,192.168.9.51,138,138
Jan 29,08:07:25,192.168.17.24,192.168.10.60,138,138
Jan 29,08:09:51,23.118.142.54,216.58.112.55,31105,1026
Jan 29,08:10:08,124.64.197.227,216.58.112.55,9442,25
Jan 29,08:10:11,192.168.17.11,10.97.14.25,123,123
Jan 29,08:10:35,192.168.17.24,192.168.9.51,138,138
Jan 29,08:10:35,192.168.17.24,192.168.10.60,138,138
Jan 29,08:10:35,192.168.17.24,192.168.9.51,138,138
Jan 29,08:10:35,192.168.17.24,192.168.10.60,138,138
Jan 29,08:12:10,24.64.92.58,216.58.112.55,8230,1026
Jan 29,08:12:10,24.64.92.58,216.58.112.55,8230,1027
Jan 29,08:12:10,24.64.92.58,216.58.112.55,8230,1028
Jan 29,08:13:35,192.168.17.24,192.168.9.51,138,138
Jan 29,08:13:35,192.168.17.24,192.168.10.60,138,138
Jan 29,08:13:35,192.168.17.24,192.168.9.51,138,138
Jan 29,08:13:35,192.168.17.24,192.168.10.60,138,138
Jan 29,08:14:32,77.103.133.38,216.58.112.55,34378,25
Jan 29,08:14:43,82.82.135.131,216.58.112.55,26214,25
Jan 29,08:15:41,201.229.180.239,216.58.112.55,3559,25
Jan 29,08:16:09,58.187.204.115,216.58.112.55,22712,25
Jan 29,08:16:28,77.42.129.124,216.58.112.55,26461,25
Jan 29,08:16:30,192.168.17.24,192.168.9.51,138,138
Jan 29,08:16:30,192.168.17.24,192.168.10.60,138,138
Jan 29,08:16:30,192.168.17.24,192.168.9.51,138,138
Jan 29,08:16:30,192.168.17.24,192.168.10.60,138,138
Jan 29,08:17:05,216.58.112.55,77.42.129.124,25,26461
Jan 29,08:17:36,216.58.112.55,77.42.129.124,25,26461
Jan 29,08:18:38,216.58.112.55,77.42.129.124,25,26461
Jan 29,08:19:31,192.168.17.24,192.168.9.51,138,138
Jan 29,08:19:31,192.168.17.24,192.168.10.60,138,138
Jan 29,08:19:31,192.168.17.24,192.168.9.51,138,138
Jan 29,08:19:31,192.168.17.24,192.168.10.60,138,138
Jan 29,08:22:15,24.64.87.149,216.58.112.55,22835,1026
Jan 29,08:22:15,24.64.87.149,216.58.112.55,22835,1027
Jan 29,08:22:15,24.64.87.149,216.58.112.55,22835,1028
Jan 29,08:22:41,192.168.17.24,192.168.9.51,138,138
Jan 29,08:22:41,192.168.17.24,192.168.10.60,138,138
Jan 29,08:22:41,192.168.17.24,192.168.9.51,138,138
Jan 29,08:22:41,192.168.17.24,192.168.10.60,138,138
Jan 29,08:23:36,190.64.178.15,216.58.112.55,31105,1026
Jan 29,08:25:49,192.168.17.24,192.168.9.51,138,138
Jan 29,08:25:49,192.168.17.24,192.168.10.60,138,138
Jan 29,08:25:49,192.168.17.24,192.168.9.51,138,138
Jan 29,08:25:49,192.168.17.24,192.168.10.60,138,138
Jan 29,08:25:50,189.13.197.253,216.58.112.55,1753,25
Jan 29,08:26:21,50.175.203.207,216.58.112.55,31105,1026
Jan 29,08:27:15,192.168.17.11,10.97.14.25,123,123
Jan 29,08:28:34,61.7.42.45,216.58.112.55,12006,25
Jan 29,08:28:44,192.168.17.24,192.168.9.51,138,138
Jan 29,08:28:44,192.168.17.24,192.168.10.60,138,138
Jan 29,08:28:44,192.168.17.24,192.168.9.51,138,138
Jan 29,08:28:44,192.168.17.24,192.168.10.60,138,138
Jan 29,08:29:07,41.196.235.213,216.58.112.55,3500,25
Jan 29,08:31:45,192.168.17.24,192.168.9.51,138,138
Jan 29,08:31:45,192.168.17.24,192.168.10.60,138,138
Jan 29,08:31:45,192.168.17.24,192.168.9.51,138,138
Jan 29,08:31:45,192.168.17.24,192.168.10.60,138,138
Jan 29,08:32:09,111.58.183.137,216.58.112.55,31105,1026
Jan 29,08:33:14,189.13.212.7,216.58.112.55,3079,25
Jan 29,08:33:36,199.89.242.208,216.58.112.55,31105,1026
Jan 29,08:34:43,213.140.232.7,216.58.112.55,62915,25
Jan 29,08:34:57,192.168.17.24,192.168.9.51,138,138
Jan 29,08:34:57,192.168.17.24,192.168.10.60,138,138
Jan 29,08:34:57,192.168.17.24,192.168.9.51,138,138
Jan 29,08:34:57,192.168.17.24,192.168.10.60,138,138
Jan 29,08:35:31,24.64.138.162,216.58.112.55,25252,1026
Jan 29,08:35:31,24.64.138.162,216.58.112.55,25252,1027
Jan 29,08:35:31,24.64.138.162,216.58.112.55,25252,1028
Jan 29,08:35:56,69.147.103.130,216.58.112.55,36101,25
Jan 29,08:37:00,82.158.227.219,216.58.112.55,1674,25
Jan 29,08:38:03,192.168.17.24,192.168.9.51,138,138
Jan 29,08:38:03,192.168.17.24,192.168.10.60,138,138
Jan 29,08:38:03,192.168.17.24,192.168.9.51,138,138
Jan 29,08:38:03,192.168.17.24,192.168.10.60,138,138
Jan 29,08:40:41,87.18.196.127,216.58.112.55,2413,25
Jan 29,08:40:58,192.168.17.24,192.168.9.51,138,138
Jan 29,08:40:58,192.168.17.24,192.168.10.60,138,138
Jan 29,08:40:58,192.168.17.24,192.168.9.51,138,138
Jan 29,08:40:58,192.168.17.24,192.168.10.60,138,138
Jan 29,08:40:58,84.30.36.133,216.58.112.55,1979,25
Jan 29,08:41:44,195.56.207.203,216.58.112.55,54429,25
Jan 29,08:43:59,192.168.17.24,192.168.9.51,138,138
Jan 29,08:43:59,192.168.17.24,192.168.10.60,138,138
Jan 29,08:43:59,192.168.17.24,192.168.9.51,138,138
Jan 29,08:43:59,192.168.17.24,192.168.10.60,138,138
Jan 29,08:44:22,192.168.17.11,10.97.14.25,123,123
Jan 29,08:45:01,24.64.54.240,216.58.112.55,10970,1026
Jan 29,08:45:01,24.64.54.240,216.58.112.55,10970,1027
Jan 29,08:45:01,24.64.54.240,216.58.112.55,10970,1028
Jan 29,08:45:13,89.229.17.127,216.58.112.55,1294,25
Jan 29,08:47:17,192.168.17.24,192.168.9.51,138,138
Jan 29,08:47:17,192.168.17.24,192.168.10.60,138,138
Jan 29,08:47:17,192.168.17.24,192.168.9.51,138,138
Jan 29,08:47:17,192.168.17.24,192.168.10.60,138,138
Jan 29,08:47:35,104.215.205.113,216.58.112.55,31105,1026
Jan 29,08:48:07,24.64.237.40,216.58.112.55,21077,1026
Jan 29,08:48:07,24.64.237.40,216.58.112.55,21077,1027
Jan 29,08:48:07,24.64.237.40,216.58.112.55,21077,1028
Jan 29,08:48:25,81.183.226.220,216.58.112.55,1535,25
Jan 29,08:49:20,190.42.207.84,216.58.112.55,54290,25
Jan 29,08:50:17,192.168.17.24,192.168.9.51,138,138
Jan 29,08:50:17,192.168.17.24,192.168.10.60,138,138
Jan 29,08:50:17,192.168.17.24,192.168.9.51,138,138
Jan 29,08:50:17,192.168.17.24,192.168.10.60,138,138
Jan 29,08:50:23,217.129.202.86,216.58.112.55,3596,25
Jan 29,08:51:47,88.130.115.204,216.58.112.55,4264,25
Jan 29,08:51:49,67.15.159.106,216.58.112.55,33684,113
Jan 29,08:52:24,90.133.233.106,216.58.112.55,4844,25
Jan 29,08:52:27,216.67.250.37,216.58.112.55,57216,113
Jan 29,08:53:16,192.168.17.24,192.168.9.51,138,138
Jan 29,08:53:16,192.168.17.24,192.168.10.60,138,138
Jan 29,08:53:16,192.168.17.24,192.168.9.51,138,138
Jan 29,08:53:16,192.168.17.24,192.168.10.60,138,138
Jan 29,08:53:28,78.37.28.42,216.58.112.55,3993,25
Jan 29,08:54:04,61.78.175.216,216.58.112.55,59170,25
Jan 29,08:54:10,66.11.164.174,216.58.112.55,50970,25
Jan 29,08:56:26,192.168.17.24,192.168.9.51,138,138
Jan 29,08:56:26,192.168.17.24,192.168.10.60,138,138
Jan 29,08:56:26,192.168.17.24,192.168.9.51,138,138
Jan 29,08:56:26,192.168.17.24,192.168.10.60,138,138
Jan 29,08:56:32,24.64.252.125,216.58.112.55,3055,1026
Jan 29,08:56:32,24.64.252.125,216.58.112.55,3055,1027
Jan 29,08:56:32,24.64.252.125,216.58.112.55,3055,1028
Jan 29,08:57:45,124.120.198.32,216.58.112.55,3412,25
Jan 29,08:58:12,89.141.6.74,216.58.112.55,1444,25
Jan 29,08:59:30,86.21.44.73,216.58.112.55,1114,25
Jan 29,08:59:31,192.168.17.24,192.168.9.51,138,138
Jan 29,08:59:31,192.168.17.24,192.168.10.60,138,138
Jan 29,08:59:31,192.168.17.24,192.168.9.51,138,138
Jan 29,08:59:31,192.168.17.24,192.168.10.60,138,138
Jan 29,09:01:27,192.168.17.11,10.97.14.25,123,123
Jan 29,09:01:28,210.111.249.120,216.58.112.55,31105,1026
Jan 29,09:02:19,122.127.77.194,216.58.112.55,50984,25
Jan 29,09:02:30,192.168.17.24,192.168.9.51,138,138
Jan 29,09:02:30,192.168.17.24,192.168.10.60,138,138
Jan 29,09:02:30,192.168.17.24,192.168.9.51,138,138
Jan 29,09:02:30,192.168.17.24,192.168.10.60,138,138
Jan 29,09:03:31,66.11.164.174,216.58.112.55,38470,25
Jan 29,09:04:18,221.150.144.60,216.58.112.55,35725,25
Jan 29,09:04:18,221.150.144.60,216.58.112.55,35724,25
Jan 29,09:04:18,221.150.144.60,216.58.112.55,35726,25
Jan 29,09:04:37,71.4.79.129,216.58.112.55,58540,17233
Jan 29,09:04:37,71.4.79.129,216.58.112.55,58540,17233
Jan 29,09:04:38,71.4.79.129,216.58.112.55,58540,17233
Jan 29,09:04:41,71.4.79.129,216.58.112.55,58540,17233
Jan 29,09:04:45,71.4.79.129,216.58.112.55,58540,17233
Jan 29,09:05:04,221.135.220.37,216.58.112.55,62293,25
Jan 29,09:05:27,192.168.17.24,192.168.9.51,138,138
Jan 29,09:05:27,192.168.17.24,192.168.10.60,138,138
Jan 29,09:05:27,192.168.17.24,192.168.9.51,138,138
Jan 29,09:05:27,192.168.17.24,192.168.10.60,138,138
Jan 29,09:05:40,190.5.198.246,216.58.112.55,4669,25
Jan 29,09:06:20,201.231.210.32,216.58.112.55,1118,25
Jan 29,09:07:35,221.209.110.13,216.58.112.55,49611,1026
Jan 29,09:07:35,221.209.110.13,216.58.112.55,49611,1027
Jan 29,09:07:35,221.209.110.13,216.58.112.55,49612,1026
Jan 29,09:07:58,89.132.192.77,216.58.112.55,48885,25
Jan 29,09:08:27,192.168.17.24,192.168.9.51,138,138
Jan 29,09:08:27,192.168.17.24,192.168.10.60,138,138
Jan 29,09:08:27,192.168.17.24,192.168.9.51,138,138
Jan 29,09:08:27,192.168.17.24,192.168.10.60,138,138
Jan 29,09:08:42,81.105.156.28,216.58.112.55,2801,25
Jan 29,09:08:50,79.125.130.64,216.58.112.55,4524,25
Jan 29,09:09:10,192.168.17.13,64.29.178.178,1414,80
Jan 29,09:09:39,41.249.69.53,216.58.112.55,1110,25
Jan 29,09:09:45,213.47.147.194,216.58.112.55,4337,25
Jan 29,09:09:49,207.58.137.251,216.58.112.55,59583,113
Jan 29,09:09:51,89.130.106.209,216.58.112.55,61837,25
Jan 29,09:10:44,85.103.174.82,216.58.112.55,10781,25
Jan 29,09:11:12,200.121.27.25,216.58.112.55,11536,25
Jan 29,09:11:20,159.228.23.116,216.58.112.55,31105,1026
Jan 29,09:11:26,192.168.17.24,192.168.9.51,138,138
Jan 29,09:11:26,192.168.17.24,192.168.10.60,138,138
Jan 29,09:11:26,192.168.17.24,192.168.9.51,138,138
Jan 29,09:11:26,192.168.17.24,192.168.10.60,138,138
Jan 29,09:11:44,200.153.194.87,216.58.112.55,60393,25
Jan 29,09:13:05,89.107.90.186,216.58.112.55,4496,25
Jan 29,09:13:20,77.197.242.140,216.58.112.55,1264,25
Jan 29,09:13:25,190.9.91.197,216.58.112.55,3781,25
Jan 29,09:14:40,192.168.17.24,192.168.9.51,138,138
Jan 29,09:14:40,192.168.17.24,192.168.10.60,138,138
Jan 29,09:14:40,192.168.17.24,192.168.9.51,138,138
Jan 29,09:14:40,192.168.17.24,192.168.10.60,138,138
Jan 29,09:15:12,86.101.56.38,216.58.112.55,3608,25
Jan 29,09:15:22,85.96.142.122,216.58.112.55,3951,25
Jan 29,09:15:42,70.85.185.66,216.58.112.55,53629,113
Jan 29,09:17:39,192.168.17.24,192.168.9.51,138,138
Jan 29,09:17:39,192.168.17.24,192.168.10.60,138,138
Jan 29,09:17:39,192.168.17.24,192.168.9.51,138,138
Jan 29,09:17:39,192.168.17.24,192.168.10.60,138,138
Jan 29,09:18:33,192.168.17.11,10.97.14.25,123,123
Jan 29,09:18:54,202.86.169.149,216.58.112.55,13098,25
Jan 29,09:20:04,190.65.147.187,216.58.112.55,57832,25
Jan 29,09:20:34,192.168.17.24,192.168.9.51,138,138
Jan 29,09:20:34,192.168.17.24,192.168.10.60,138,138
Jan 29,09:20:34,192.168.17.24,192.168.9.51,138,138
Jan 29,09:20:34,192.168.17.24,192.168.10.60,138,138
Jan 29,09:21:27,216.58.112.55,85.96.142.122,25,3951
Jan 29,09:22:19,24.64.36.35,216.58.112.55,18666,1026
Jan 29,09:22:19,24.64.36.35,216.58.112.55,18666,1027
Jan 29,09:22:19,24.64.36.35,216.58.112.55,18666,1028
Jan 29,09:22:22,200.88.168.108,216.58.112.55,61821,25
Jan 29,09:22:27,67.43.2.249,216.58.112.55,55206,113
Jan 29,09:22:30,216.58.112.55,85.96.142.122,25,3951
Jan 29,09:23:23,88.18.50.173,216.58.112.55,1073,25
Jan 29,09:23:35,192.168.17.24,192.168.9.51,138,138
Jan 29,09:23:35,192.168.17.24,192.168.10.60,138,138
Jan 29,09:23:35,192.168.17.24,192.168.9.51,138,138
Jan 29,09:23:35,192.168.17.24,192.168.10.60,138,138
Jan 29,09:25:14,121.14.136.101,216.58.112.55,6000,135
Jan 29,09:26:52,192.168.17.24,192.168.9.51,138,138
Jan 29,09:26:52,192.168.17.24,192.168.10.60,138,138
Jan 29,09:26:52,192.168.17.24,192.168.9.51,138,138
Jan 29,09:26:52,192.168.17.24,192.168.10.60,138,138
Jan 29,09:28:13,195.204.1.164,216.58.112.55,19536,25
Jan 29,09:28:19,64.239.158.182,216.58.112.55,54519,113
Jan 29,09:29:27,195.135.221.135,216.58.112.55,2072,25
Jan 29,09:29:53,192.168.17.24,192.168.9.51,138,138
Jan 29,09:29:53,192.168.17.24,192.168.10.60,138,138
Jan 29,09:29:53,192.168.17.24,192.168.9.51,138,138
Jan 29,09:29:53,192.168.17.24,192.168.10.60,138,138
Jan 29,09:30:53,69.147.64.110,216.58.112.55,45867,25
Jan 29,09:32:48,192.168.17.24,192.168.9.51,138,138
Jan 29,09:32:48,192.168.17.24,192.168.10.60,138,138
Jan 29,09:32:48,192.168.17.24,192.168.9.51,138,138
Jan 29,09:32:48,192.168.17.24,192.168.10.60,138,138
Jan 29,09:34:31,149.232.181.220,216.58.112.55,31105,1026
Jan 29,09:35:26,190.82.220.164,216.58.112.55,63539,25
Jan 29,09:35:38,192.168.17.11,10.97.14.25,123,123
Jan 29,09:35:47,192.168.17.24,192.168.9.51,138,138
Jan 29,09:35:47,192.168.17.24,192.168.10.60,138,138
Jan 29,09:35:47,192.168.17.24,192.168.9.51,138,138
Jan 29,09:35:47,192.168.17.24,192.168.10.60,138,138
Jan 29,09:37:58,192.168.17.11,10.97.14.21,137,137
Jan 29,09:37:59,192.168.17.11,10.97.14.21,137,137
Jan 29,09:38:01,192.168.17.11,10.97.14.21,137,137
Jan 29,09:38:41,209.37.71.29,216.58.112.55,31105,1026
Jan 29,09:39:01,192.168.17.24,192.168.9.51,138,138
Jan 29,09:39:01,192.168.17.24,192.168.10.60,138,138
Jan 29,09:39:01,192.168.17.24,192.168.9.51,138,138
Jan 29,09:39:01,192.168.17.24,192.168.10.60,138,138
Jan 29,09:39:09,65.44.117.52,216.58.112.55,25,13707
Jan 29,09:42:07,192.168.17.24,192.168.9.51,138,138
Jan 29,09:42:07,192.168.17.24,192.168.10.60,138,138
Jan 29,09:42:07,192.168.17.24,192.168.9.51,138,138
Jan 29,09:42:07,192.168.17.24,192.168.10.60,138,138
Jan 29,09:42:21,85.75.56.43,216.58.112.55,2254,25
Jan 29,09:42:55,218.15.95.162,216.58.112.55,57341,25
Jan 29,09:45:01,89.136.134.218,216.58.112.55,1706,25
Jan 29,09:45:02,192.168.17.24,192.168.9.51,138,138
Jan 29,09:45:02,192.168.17.24,192.168.10.60,138,138
Jan 29,09:45:02,192.168.17.24,192.168.9.51,138,138
Jan 29,09:45:02,192.168.17.24,192.168.10.60,138,138
Jan 29,09:47:11,59.182.71.143,216.58.112.55,3509,25
Jan 29,09:47:11,66.11.164.174,216.58.112.55,49782,25
Jan 29,09:48:03,192.168.17.24,192.168.9.51,138,138
Jan 29,09:48:03,192.168.17.24,192.168.10.60,138,138
Jan 29,09:48:03,192.168.17.24,192.168.9.51,138,138
Jan 29,09:48:03,192.168.17.24,192.168.10.60,138,138
Jan 29,09:48:06,59.16.75.200,216.58.112.55,1374,25
Jan 29,09:51:21,192.168.17.24,192.168.9.51,138,138
Jan 29,09:51:21,192.168.17.24,192.168.10.60,138,138
Jan 29,09:51:21,192.168.17.24,192.168.9.51,138,138
Jan 29,09:51:21,192.168.17.24,192.168.10.60,138,138
Jan 29,09:52:42,192.168.17.11,10.97.14.25,123,123
Jan 29,09:52:45,11.140.195.161,216.58.112.55,31105,1026
Jan 29,09:53:39,118.169.147.144,216.58.112.55,4706,139
Jan 29,09:53:42,118.169.147.144,216.58.112.55,4706,139
Jan 29,09:53:56,200.94.94.98,216.58.112.55,49114,25
Jan 29,09:54:21,192.168.17.24,192.168.9.51,138,138
Jan 29,09:54:21,192.168.17.24,192.168.10.60,138,138
Jan 29,09:54:21,192.168.17.24,192.168.9.51,138,138
Jan 29,09:54:21,192.168.17.24,192.168.10.60,138,138
Jan 29,09:55:08,66.163.168.153,216.58.112.55,25208,25
Jan 29,09:57:21,192.168.17.24,192.168.9.51,138,138
Jan 29,09:57:21,192.168.17.24,192.168.10.60,138,138
Jan 29,09:57:21,192.168.17.24,192.168.9.51,138,138
Jan 29,09:57:21,192.168.17.24,192.168.10.60,138,138
Jan 29,10:00:07,35.72.188.227,216.58.112.55,31105,1026
Jan 29,10:00:30,192.168.17.24,192.168.9.51,138,138
Jan 29,10:00:30,192.168.17.24,192.168.10.60,138,138
Jan 29,10:00:30,192.168.17.24,192.168.9.51,138,138
Jan 29,10:00:30,192.168.17.24,192.168.10.60,138,138
Jan 29,10:00:38,84.120.201.9,216.58.112.55,57355,25
Jan 29,10:00:44,24.64.45.233,216.58.112.55,30504,1026
Jan 29,10:00:44,24.64.45.233,216.58.112.55,30504,1027
Jan 29,10:00:44,24.64.45.233,216.58.112.55,30504,1028
Jan 29,10:00:53,80.39.134.70,216.58.112.55,14564,25
Jan 29,10:02:25,66.11.164.174,216.58.112.55,56355,25
Jan 29,10:02:45,66.11.164.174,216.58.112.55,56358,25
Jan 29,10:03:35,192.168.17.24,192.168.9.51,138,138
Jan 29,10:03:35,192.168.17.24,192.168.10.60,138,138
Jan 29,10:03:35,192.168.17.24,192.168.9.51,138,138
Jan 29,10:03:35,192.168.17.24,192.168.10.60,138,138
Jan 29,10:03:46,72.90.252.71,216.58.112.55,31105,1026
Jan 29,10:04:41,24.64.127.181,216.58.112.55,10005,1026
Jan 29,10:04:41,24.64.127.181,216.58.112.55,10005,1027
Jan 29,10:04:41,24.64.127.181,216.58.112.55,10005,1028
Jan 29,10:05:14,143.148.154.37,216.58.112.55,31105,1026
Jan 29,10:06:35,192.168.17.24,192.168.9.51,138,138
Jan 29,10:06:35,192.168.17.24,192.168.10.60,138,138
Jan 29,10:06:35,192.168.17.24,192.168.9.51,138,138
Jan 29,10:06:35,192.168.17.24,192.168.10.60,138,138
Jan 29,10:09:30,192.168.17.24,192.168.9.51,138,138
Jan 29,10:09:30,192.168.17.24,192.168.10.60,138,138
Jan 29,10:09:30,192.168.17.24,192.168.9.51,138,138
Jan 29,10:09:30,192.168.17.24,192.168.10.60,138,138
Jan 29,10:09:50,192.168.17.11,10.97.14.25,123,123
Jan 29,10:10:00,81.141.91.158,216.58.112.55,3064,139
Jan 29,10:10:03,81.141.91.158,216.58.112.55,3064,139
Jan 29,10:11:39,75.133.77.10,216.58.112.55,56966,25
Jan 29,10:11:42,80.126.146.97,216.58.112.55,12886,25
Jan 29,10:11:56,24.64.215.42,216.58.112.55,17748,1026
Jan 29,10:11:56,24.64.215.42,216.58.112.55,17748,1027
Jan 29,10:11:56,24.64.215.42,216.58.112.55,17748,1028
Jan 29,10:11:59,192.168.17.11,10.97.14.21,137,137
Jan 29,10:12:01,192.168.17.11,10.97.14.21,137,137
Jan 29,10:12:02,192.168.17.11,10.97.14.21,137,137
Jan 29,10:12:18,82.166.74.9,216.58.112.55,5034,25
Jan 29,10:12:31,192.168.17.24,192.168.9.51,138,138
Jan 29,10:12:31,192.168.17.24,192.168.10.60,138,138
Jan 29,10:12:31,192.168.17.24,192.168.9.51,138,138
Jan 29,10:12:31,192.168.17.24,192.168.10.60,138,138
Jan 29,10:12:33,66.163.168.130,216.58.112.55,28750,25
Jan 29,10:13:22,85.240.194.127,216.58.112.55,51715,25
Jan 29,10:13:55,24.64.63.127,216.58.112.55,31549,1026
Jan 29,10:13:55,24.64.63.127,216.58.112.55,31549,1027
Jan 29,10:13:55,24.64.63.127,216.58.112.55,31549,1028
Jan 29,10:14:41,151.59.69.23,216.58.112.55,19551,25
Jan 29,10:15:31,192.168.17.24,192.168.9.51,138,138
Jan 29,10:15:31,192.168.17.24,192.168.10.60,138,138
Jan 29,10:15:31,192.168.17.24,192.168.9.51,138,138
Jan 29,10:15:31,192.168.17.24,192.168.10.60,138,138
Jan 29,10:16:26,213.140.22.65,216.58.112.55,64932,25
Jan 29,10:17:12,75.162.41.23,216.58.112.55,4879,25
Jan 29,10:17:46,24.64.200.234,216.58.112.55,13017,1026
Jan 29,10:17:46,24.64.200.234,216.58.112.55,13017,1027
Jan 29,10:17:46,24.64.200.234,216.58.112.55,13017,1028
Jan 29,10:18:04,211.243.145.218,216.58.112.55,1394,25
Jan 29,10:18:11,24.64.178.152,216.58.112.55,32192,1026
Jan 29,10:18:11,24.64.178.152,216.58.112.55,32192,1027
Jan 29,10:18:11,24.64.178.152,216.58.112.55,32192,1028
Jan 29,10:18:34,64.29.83.51,216.58.112.55,28411,25
Jan 29,10:18:44,192.168.17.24,192.168.9.51,138,138
Jan 29,10:18:44,192.168.17.24,192.168.10.60,138,138
Jan 29,10:18:44,192.168.17.24,192.168.9.51,138,138
Jan 29,10:18:44,192.168.17.24,192.168.10.60,138,138
Jan 29,10:19:39,121.122.37.144,216.58.112.55,31105,1026
Jan 29,10:21:41,83.213.139.152,216.58.112.55,1200,25
Jan 29,10:21:43,192.168.17.24,192.168.9.51,138,138
Jan 29,10:21:43,192.168.17.24,192.168.10.60,138,138
Jan 29,10:21:43,192.168.17.24,192.168.9.51,138,138
Jan 29,10:21:43,192.168.17.24,192.168.10.60,138,138
Jan 29,10:23:29,99.252.235.248,216.58.112.55,4832,1189
Jan 29,10:24:40,192.168.17.24,192.168.9.51,138,138
Jan 29,10:24:40,192.168.17.24,192.168.10.60,138,138
Jan 29,10:24:40,192.168.17.24,192.168.9.51,138,138
Jan 29,10:24:40,192.168.17.24,192.168.10.60,138,138
Jan 29,10:26:55,192.168.17.11,10.97.14.25,123,123
Jan 29,10:27:40,192.168.17.24,192.168.9.51,138,138
Jan 29,10:27:40,192.168.17.24,192.168.10.60,138,138
Jan 29,10:27:40,192.168.17.24,192.168.9.51,138,138
Jan 29,10:27:40,192.168.17.24,192.168.10.60,138,138
Jan 29,10:28:34,200.71.237.131,216.58.112.55,42975,25
Jan 29,10:30:52,192.168.17.24,192.168.9.51,138,138
Jan 29,10:30:52,192.168.17.24,192.168.10.60,138,138
Jan 29,10:30:52,192.168.17.24,192.168.9.51,138,138
Jan 29,10:30:52,192.168.17.24,192.168.10.60,138,138
Jan 29,10:31:19,82.18.168.66,216.58.112.55,4666,25
Jan 29,10:31:46,61.190.136.154,216.58.112.55,3833,25
Jan 29,10:33:28,67.216.129.5,216.58.112.55,1643,25
Jan 29,10:33:52,156.101.119.76,216.58.112.55,31105,1026
Jan 29,10:33:52,192.168.17.24,192.168.9.51,138,138
Jan 29,10:33:52,192.168.17.24,192.168.10.60,138,138
Jan 29,10:33:52,192.168.17.24,192.168.9.51,138,138
Jan 29,10:33:52,192.168.17.24,192.168.10.60,138,138
Jan 29,10:34:19,75.92.116.70,216.58.112.55,25189,25
Jan 29,10:36:05,200.121.147.196,216.58.112.55,24331,25
Jan 29,10:36:14,67.113.111.177,216.58.112.55,25,6027
Jan 29,10:36:51,192.168.17.24,192.168.9.51,138,138
Jan 29,10:36:51,192.168.17.24,192.168.10.60,138,138
Jan 29,10:36:51,192.168.17.24,192.168.9.51,138,138
Jan 29,10:36:51,192.168.17.24,192.168.10.60,138,138
Jan 29,10:37:16,24.64.210.238,216.58.112.55,15664,1026
Jan 29,10:37:16,24.64.210.238,216.58.112.55,15664,1027
Jan 29,10:37:16,24.64.210.238,216.58.112.55,15664,1028
Jan 29,10:39:47,192.168.17.24,192.168.9.51,138,138
Jan 29,10:39:47,192.168.17.24,192.168.10.60,138,138
Jan 29,10:39:47,192.168.17.24,192.168.9.51,138,138
Jan 29,10:39:47,192.168.17.24,192.168.10.60,138,138
Jan 29,10:41:33,24.64.214.116,216.58.112.55,30173,1026
Jan 29,10:41:33,24.64.214.116,216.58.112.55,30173,1027
Jan 29,10:41:33,24.64.214.116,216.58.112.55,30173,1028
Jan 29,10:41:49,24.64.221.193,216.58.112.55,6907,1026
Jan 29,10:41:49,24.64.221.193,216.58.112.55,6907,1027
Jan 29,10:42:48,192.168.17.24,192.168.9.51,138,138
Jan 29,10:42:48,192.168.17.24,192.168.10.60,138,138
Jan 29,10:42:48,192.168.17.24,192.168.9.51,138,138
Jan 29,10:42:48,192.168.17.24,192.168.10.60,138,138
Jan 29,10:43:01,189.78.251.116,216.58.112.55,50191,25
Jan 29,10:43:09,12.168.212.242,216.58.112.55,59039,113
Jan 29,10:43:55,42.128.84.194,216.58.112.55,31105,1026
Jan 29,10:44:02,192.168.17.11,10.97.14.25,123,123
Jan 29,10:46:06,192.168.17.24,192.168.9.51,138,138
Jan 29,10:46:06,192.168.17.24,192.168.10.60,138,138
Jan 29,10:46:06,192.168.17.24,192.168.9.51,138,138
Jan 29,10:46:06,192.168.17.24,192.168.10.60,138,138
Jan 29,10:46:24,66.11.164.174,216.58.112.55,34056,25
Jan 29,10:48:42,72.38.55.146,192.168.17.24,1232,110
Jan 29,10:49:06,192.168.17.24,192.168.9.51,138,138
Jan 29,10:49:06,192.168.17.24,192.168.10.60,138,138
Jan 29,10:49:06,192.168.17.24,192.168.9.51,138,138
Jan 29,10:49:06,192.168.17.24,192.168.10.60,138,138
Jan 29,10:51:44,221.209.110.50,216.58.112.55,45269,1026
Jan 29,10:51:51,84.32.113.155,216.58.112.55,53897,25
Jan 29,10:52:06,192.168.17.24,192.168.9.51,138,138
Jan 29,10:52:06,192.168.17.24,192.168.10.60,138,138
Jan 29,10:52:06,192.168.17.24,192.168.9.51,138,138
Jan 29,10:52:06,192.168.17.24,192.168.10.60,138,138
Jan 29,10:52:48,91.144.133.147,216.58.112.55,64874,25
